baseline,baseline_context_length,baseline_mae,baseline_mase,baseline_mode,baseline_season_length,context_length,dataset,domain,empirical_coverage_90,excess_variance,failure_delta_005,flatness_score,forecast_variance_ratio,full_context_length,horizon,mae,mase,model,origin,over_smoothing,prediction_amplitude_ratio,regime,relative_error_ratio,rmse,run_id,series_id,spike_recall,window_index
auto_arima,2048,2.8785819789008165,0.7776336669731604,rolling_pre_origin,48,512,sz_taxi/15T/short,Transport,0.8333333333333334,0,0,0.7843488418095037,0.03908977814942174,2640,48,2.8539741039276123,0.7709859799550068,moirai_1_1_small,2640,0,0.21565115819049627,external_locked,0.9914513899014986,4.464884323583596,external_v1_moirai_sz_taxi_15t_short_1784589967,90217,0.0,0
auto_arima,2048,1.8727706554749843,0.6015516844716721,rolling_pre_origin,48,512,sz_taxi/15T/short,Transport,0.8125,0,0,0.8507603437737027,0.01817591573104897,2640,48,1.7997607588768005,0.5781002137038321,moirai_1_1_small,2640,0,0.14923965622629734,external_locked,0.9610150359918856,2.4196498415358443,external_v1_moirai_sz_taxi_15t_short_1784589967,90218,0.0,0
auto_arima,2048,1.2566327374023434,0.5266424399637606,rolling_pre_origin,48,512,sz_taxi/15T/short,Transport,0.875,0,0,0.7694342208401067,0.046666917824080584,2640,48,0.9540402094523112,0.39982888299418373,moirai_1_1_small,2640,0,0.23056577915989332,external_locked,0.7592036886001413,1.1429105511008026,external_v1_moirai_sz_taxi_15t_short_1784589967,90219,0.0,0
auto_arima,2048,1.3000716712371938,0.6332942063041951,rolling_pre_origin,48,512,sz_taxi/15T/short,Transport,0.875,0,0,0.8717483233454092,0.01381537837460867,2640,48,1.29970321059227,0.6331147208213221,moirai_1_1_small,2640,0,0.12825167665459078,external_locked,0.9997165843590968,1.7843641176299354,external_v1_moirai_sz_taxi_15t_short_1784589967,90220,0.0,0
auto_ets,2048,1.4315038744687791,0.7901061071392564,rolling_pre_origin,48,512,sz_taxi/15T/short,Transport,0.7916666666666666,0,1,0.8859778760140864,0.010007976548953232,2640,48,1.5856468478838603,0.8751839800252484,moirai_1_1_small,2640,1,0.11402212398591362,external_locked,1.1076790473034346,2.247436992794304,external_v1_moirai_sz_taxi_15t_short_1784589967,90221,0.3333333333333333,0
auto_arima,2048,6.0632874554617695,0.8283669296527816,rolling_pre_origin,48,512,sz_taxi/15T/short,Transport,0.8333333333333334,0,0,0.8442052054833444,0.022230458390579667,2640,48,5.895009690274795,0.8053768047905339,moirai_1_1_small,2640,0,0.1557947945166555,external_locked,0.9722464477523057,8.048617525841859,external_v1_moirai_sz_taxi_15t_short_1784589967,90222,0.3333333333333333,0
auto_arima,2048,4.187901061937823,0.798349631179387,rolling_pre_origin,48,512,sz_taxi/15T/short,Transport,0.6875,0,0,0.9102961961434278,0.007118901992790627,2640,48,3.9999918341636658,0.762528044071671,moirai_1_1_small,2640,0,0.08970380385657215,external_locked,0.9551304519863315,5.583024824919313,external_v1_moirai_sz_taxi_15t_short_1784589967,90223,0.3333333333333333,0
auto_ets,2048,5.104000222743136,0.7597358490446111,rolling_pre_origin,48,512,sz_taxi/15T/short,Transport,0.7291666666666666,0,0,0.8064362173422229,0.03944678142830265,2640,48,5.208790168166161,0.775333943614151,moirai_1_1_small,2640,0,0.1935637826577771,external_locked,1.0205309445236828,6.2484084178012225,external_v1_moirai_sz_taxi_15t_short_1784589967,90224,0.0,0
auto_arima,2048,1.9605002855048432,0.582070741590513,rolling_pre_origin,48,512,sz_taxi/15T/short,Transport,0.875,0,0,0.7409774578698111,0.027355519061040823,2640,48,1.8188016129036744,0.5400005353002267,moirai_1_1_small,2640,0,0.25902254213018894,external_locked,0.9277232073620391,2.7488623796947484,external_v1_moirai_sz_taxi_15t_short_1784589967,90225,0.0,0
auto_arima,2048,3.8889453394694815,0.6189090452577942,rolling_pre_origin,48,512,sz_taxi/15T/short,Transport,0.7291666666666666,0,0,0.8138970740053297,0.04319343176108678,2640,48,3.7367467135190964,0.5946872838150502,moirai_1_1_small,2640,0,0.1861029259946703,external_locked,0.9608637785657053,4.68377813718203,external_v1_moirai_sz_taxi_15t_short_1784589967,90226,0.0,0
