baseline,baseline_context_length,baseline_mae,baseline_mase,baseline_mode,baseline_season_length,context_length,dataset,domain,empirical_coverage_90,excess_variance,failure_delta_005,flatness_score,forecast_variance_ratio,full_context_length,horizon,mae,mase,model,origin,over_smoothing,prediction_amplitude_ratio,regime,relative_error_ratio,rmse,run_id,series_id,spike_recall,window_index
auto_ets,635,2.2030929277482074,0.8881788732459002,rolling_pre_origin,30,512,temperature_rain_with_missing/D/short,Nature,0.9666666666666667,0,0,0.8634949238979341,0.008889464432175174,635,30,1.3697675704956054,0.5522230143124524,timesfm_2_5,635,0,0.13650507610206583,external_locked,0.621747522876863,1.624369161425172,external_v1_timesfm_temperature_rain_d_short_1783927987,T0,0.0,0
naive,635,23.073332974314688,4.603968605941931,rolling_pre_origin,30,512,temperature_rain_with_missing/D/short,Nature,0.9,0,0,0.9398640360283094,0.007619962060086649,635,30,7.213025237123172,1.439260716366803,timesfm_2_5,635,0,0.060135963971690666,external_locked,0.3126130605037609,11.475768177066705,external_v1_timesfm_temperature_rain_d_short_1783927987,T1,0.0,0
auto_arima,635,2.3328798666130814,0.7734013044109942,rolling_pre_origin,30,512,temperature_rain_with_missing/D/short,Nature,0.9333333333333333,0,1,0.9048329772369473,0.00673866596903718,635,30,2.459481048583984,0.8153723980268959,timesfm_2_5,635,1,0.09516702276305265,external_locked,1.0542681960531686,3.074478526239576,external_v1_timesfm_temperature_rain_d_short_1783927987,T2,0.0,0
naive,635,0.8633333206176758,0.2600304071036665,rolling_pre_origin,30,512,temperature_rain_with_missing/D/short,Nature,0.8666666666666667,0,1,0.95090098924421,0.0016517921141513308,635,30,1.4096539179484049,0.4245786342372958,timesfm_2_5,635,1,0.04909901075579003,external_locked,1.6328037900103622,1.7546485364077224,external_v1_timesfm_temperature_rain_d_short_1783927987,T3,0.0,0
auto_arima,635,23.685078617165154,1.0084989305188268,rolling_pre_origin,30,512,temperature_rain_with_missing/D/short,Nature,0.8666666666666667,0,0,0.94725462969612,0.0012563226456052475,635,30,22.8714900970459,0.9738567338141039,timesfm_2_5,635,0,0.05274537030388006,external_locked,0.9656497437365232,29.09565196781375,external_v1_timesfm_temperature_rain_d_short_1783927987,T4,0.0,0
auto_ets,635,31.786583942341544,1.5798240317805594,rolling_pre_origin,30,512,temperature_rain_with_missing/D/short,Nature,0.8333333333333334,0,0,0.9399685796343205,0.0023242410334840913,635,30,22.895817947387695,1.1379443442607053,timesfm_2_5,635,0,0.060031420365679516,external_locked,0.7202981606616885,27.689477408738366,external_v1_timesfm_temperature_rain_d_short_1783927987,T5,0.0,0
auto_ets,635,32.5275523998106,3.696835712498686,rolling_pre_origin,30,512,temperature_rain_with_missing/D/short,Nature,0.8666666666666667,0,0,0.9163020638858635,0.01491912976928865,635,30,18.361418342590333,2.086820004981734,timesfm_2_5,635,0,0.08369793611413644,external_locked,0.5644881642769002,23.264262933095402,external_v1_timesfm_temperature_rain_d_short_1783927987,T6,0.0,0
auto_ets,635,28.18931189783915,4.4100124423097515,rolling_pre_origin,30,512,temperature_rain_with_missing/D/short,Nature,0.8666666666666667,0,0,0.9159941193241483,0.013978487182529736,635,30,15.285832484563192,2.3913571105349902,timesfm_2_5,635,0,0.08400588067585173,external_locked,0.5422563182797798,21.069642430044286,external_v1_timesfm_temperature_rain_d_short_1783927987,T7,0.0,0
auto_ets,635,19.873275133250807,5.251600117447564,rolling_pre_origin,30,512,temperature_rain_with_missing/D/short,Nature,0.7333333333333333,0,0,0.9349216261939912,0.00757532165062951,635,30,10.226687661806743,2.7024470685249713,timesfm_2_5,635,0,0.0650783738060088,external_locked,0.514594982117242,16.130395232547897,external_v1_timesfm_temperature_rain_d_short_1783927987,T8,0.0,0
auto_ets,635,35.29581347368274,2.70341364918382,rolling_pre_origin,30,512,temperature_rain_with_missing/D/short,Nature,0.9333333333333333,0,0,0.9237940321753083,0.00880414570369604,635,30,22.12230281829834,1.6944144221228323,timesfm_2_5,635,0,0.07620596782469168,external_locked,0.6267684646167042,25.443998613549983,external_v1_timesfm_temperature_rain_d_short_1783927987,T9,0.0,0
naive,635,6.366666666666666,4.428186628183548,rolling_pre_origin,30,512,temperature_rain_with_missing/D/short,Nature,0.7333333333333333,0,0,0.9762641595581889,0.0009506861981943229,635,30,3.9903216024239856,2.7753751982208126,timesfm_2_5,635,0,0.02373584044181111,external_locked,0.6267520841502658,8.31531060489695,external_v1_timesfm_temperature_rain_d_short_1783927987,T10,0.0,0
auto_ets,635,12.311931566018833,3.534801513637335,rolling_pre_origin,30,512,temperature_rain_with_missing/D/short,Nature,0.8333333333333334,0,0,0.9325535668853904,0.008716661494129384,635,30,7.485529887676239,2.1491235745953308,timesfm_2_5,635,0,0.06744643311460967,external_locked,0.6079898874954631,11.73026813966049,external_v1_timesfm_temperature_rain_d_short_1783927987,T11,0.0,0
auto_ets,635,29.556067381308782,3.179604423216033,rolling_pre_origin,30,512,temperature_rain_with_missing/D/short,Nature,0.9333333333333333,0,0,0.9312050221327179,0.008448251082182001,635,30,17.083708761135735,1.8378438254675662,timesfm_2_5,635,0,0.06879497786728206,external_locked,0.5780102116000342,26.636333287888824,external_v1_timesfm_temperature_rain_d_short_1783927987,T12,0.0,0
auto_arima,635,11.336117618296013,2.596172943165457,rolling_pre_origin,30,512,temperature_rain_with_missing/D/short,Nature,0.9333333333333333,0,0,0.9308297919368932,0.009287148536086377,635,30,9.907543547948201,2.269004023996971,timesfm_2_5,635,0,0.0691702080631068,external_locked,0.8739803062696678,15.557061828412603,external_v1_timesfm_temperature_rain_d_short_1783927987,T13,0.0,0
auto_ets,635,8.402363138219489,5.807707696936888,rolling_pre_origin,30,512,temperature_rain_with_missing/D/short,Nature,0.8,0,0,0.9443824099579902,0.006316401840783213,635,30,4.697055236498515,3.246601390728603,timesfm_2_5,635,0,0.05561759004200987,external_locked,0.5590159767235781,7.863162224960941,external_v1_timesfm_temperature_rain_d_short_1783927987,T14,0.0,0
