baseline,baseline_context_length,baseline_mae,baseline_mase,baseline_mode,baseline_season_length,context_length,dataset,domain,empirical_coverage_90,excess_variance,failed,failure_delta_005,flatness_score,forecast_variance_ratio,full_context_length,horizon,mae,mase,model,origin,over_smoothing,prediction_amplitude_ratio,regime,relative_error_ratio,rmse,run_id,selector,series_id,spike_recall,window_index
auto_arima,726,3.2516426870921955,0.05324271746139787,rolling_pre_origin,18,512,m4_monthly/M/short,Econ/Fin,1.0,0,1,1,0.0,1.3941590834920476,726,18,13.22707790798611,0.21658147578465292,moirai_1_1_small,726,0,1.2420836414425709,external_locked,4.067814080707143,16.073136951099375,external_v1_moirai_m4_monthly_m_short_1783882585,real_gift_eval_window,14,0.0,0
naive,82,148.83333333333334,0.8820569805846169,rolling_pre_origin,18,82,m4_monthly/M/short,Econ/Fin,1.0,1,1,1,0.0,1.9027489161582534,82,18,485.9838460286458,2.880170955258186,moirai_1_1_small,82,0,1.5650141963251822,external_locked,3.2652889990726264,495.3690541223872,external_v1_moirai_m4_monthly_m_short_1783882585,real_gift_eval_window,3,0.0,0
auto_arima,469,206.94227141852642,0.4807182339839772,rolling_pre_origin,18,469,m4_monthly/M/short,Econ/Fin,0.7777777777777778,0,1,1,0.4994375349100463,0.24165700643501795,469,18,505.33384874131946,1.173869377551955,moirai_1_1_small,469,0,0.5005624650899537,external_locked,2.4419073265090163,526.6255124211947,external_v1_moirai_m4_monthly_m_short_1783882585,real_gift_eval_window,2,0.3333333333333333,0
auto_arima,726,94.97099428455896,0.5101081978925311,rolling_pre_origin,18,512,m4_monthly/M/short,Econ/Fin,0.8333333333333334,0,1,1,0.6458074187514726,0.14440103577536437,726,18,195.02498372395834,1.0475181790070338,moirai_1_1_small,726,1,0.3541925812485273,external_locked,2.0535215535346336,205.90776812502153,external_v1_moirai_m4_monthly_m_short_1783882585,real_gift_eval_window,13,0.3333333333333333,0
auto_arima,666,693.9659851881394,0.8687764741078063,rolling_pre_origin,18,512,m4_monthly/M/short,Econ/Fin,0.05555555555555555,0,1,1,0.20113183593750672,1.0381701602461448,666,18,1202.069797092014,1.5048719710173697,moirai_1_1_small,666,0,0.7988681640624933,external_locked,1.7321739433181613,1327.7015888810827,external_v1_moirai_m4_monthly_m_short_1783882585,real_gift_eval_window,5,0.0,0
auto_arima,366,639.5214698916384,0.7902615990422907,rolling_pre_origin,18,366,m4_monthly/M/short,Econ/Fin,0.3888888888888889,1,1,1,0.0,2.4418437149259504,366,18,1058.6366238064236,1.3081654182395956,moirai_1_1_small,366,0,1.0497629473286176,external_locked,1.655357440909371,1173.4159996706142,external_v1_moirai_m4_monthly_m_short_1783882585,real_gift_eval_window,9,0.0,0
auto_ets,918,20.3715457156717,0.2943245081756456,rolling_pre_origin,18,512,m4_monthly/M/short,Econ/Fin,0.6111111111111112,0,1,1,0.7808578570272214,0.03647265244595114,918,18,27.843587239583332,0.4022792494254202,moirai_1_1_small,918,1,0.2191421429727786,external_locked,1.3667881479490323,35.50044307274602,external_v1_moirai_m4_monthly_m_short_1783882585,real_gift_eval_window,11,0.0,0
auto_ets,469,324.83998412387206,0.7088046487003047,rolling_pre_origin,18,469,m4_monthly/M/short,Econ/Fin,0.6111111111111112,0,1,1,0.7109641008095958,0.06583985439734365,469,18,431.66294352213544,0.9418935968284998,moirai_1_1_small,469,1,0.2890358991904042,external_locked,1.32884793935197,489.4115852070853,external_v1_moirai_m4_monthly_m_short_1783882585,real_gift_eval_window,1,0.0,0
auto_ets,112,59.98024784935347,0.4576415014479856,rolling_pre_origin,18,112,m4_monthly/M/short,Econ/Fin,0.9444444444444444,0,1,1,0.6500958643922072,0.16249658081381282,112,18,79.427978515625,0.6060251607523289,moirai_1_1_small,112,1,0.3499041356077927,external_locked,1.3242355836060427,103.11303063628998,external_v1_moirai_m4_monthly_m_short_1783882585,real_gift_eval_window,4,0.0,0
naive,112,129.66666666666666,1.161267784552835,rolling_pre_origin,18,112,m4_monthly/M/short,Econ/Fin,0.7222222222222222,0,1,1,0.0,1.426683361529838,112,18,137.3133782280816,1.2297501480030064,moirai_1_1_small,112,0,1.1295763498328677,external_locked,1.0589720685970223,155.61807103314874,external_v1_moirai_m4_monthly_m_short_1783882585,real_gift_eval_window,6,0.0,0
